id,title,type,release_year,age_certification,runtime,seasons,imdb_score,imdb_votes,country,genre
tm977184,A Go! Go! Cory Carson Christmas,Movie,2020,Others,21,0,6.3,48,US,"Animation, Family"
tm873655,Your Excellency,Movie,2019,Others,120,0,6.6,43,NG,Comedy
tm493556,Kaagar,Movie,2019,Others,129,0,6.2,64,IN,"Crime, Drama"
tm530822,Carlos Almaraz: Playing With Fire,Movie,2019,Others,82,0,7.5,58,US,Documentation
tm816432,Bypass Road,Movie,2019,Others,137,0,5.4,999,IN,"Thriller, Drama"
tm463217,Hamid,Movie,2019,Others,108,0,7.7,1189,IN,Drama
tm454431,A Home With A View,Movie,2019,Others,92,0,5.9,294,HK,"Comedy, Drama"
tm446480,Cemara'S Family,Movie,2019,Others,110,0,7.8,750,ID,"Drama, Family"
tm879556,David A. Arnold Fat Ballerina,Movie,2020,Others,60,0,7.4,71,US,Comedy
tm454338,Alone/Together,Movie,2019,Others,103,0,6.8,451,PH,"Drama, Romance"
tm474405,Between Maybes,Movie,2019,Others,107,0,6.2,172,"PH, JP","Drama, Romance"
tm471802,Sur Sapata,Movie,2019,Others,128,0,7.4,45,IN,"Drama, Comedy, Sport"
tm898322,This Lady Called Life,Movie,2020,Others,120,0,6.8,62,NG,Drama
tm901961,One Take,Movie,2020,Others,85,0,5.9,52,TH,"Documentation, Music"
tm915354,Girl'S Revenge,Movie,2020,Others,81,0,5.7,190,TW,Drama
tm451502,Kolaiyuthir Kaalam,Movie,2019,Others,109,0,2.6,398,IN,"Thriller, Drama"
tm921230,Story Of Kale: When Someone'S In Love,Movie,2020,Others,77,0,6.4,270,ID,"Drama, Romance"
tm451269,Born Beautiful,Movie,2019,Others,96,0,5.5,118,PH,Comedy
tm840236,Milea,Movie,2020,Others,99,0,6.4,547,ID,"Romance, Drama"
tm460411,Stunt School,Movie,2019,Others,95,0,4.4,1123,TR,Comedy
tm1166024,Choose Or Die,Movie,2022,Others,85,0,4.7,14911,GB,"Thriller, Drama, Horror"
tm1064065,Black Crab,Movie,2022,Others,114,0,5.6,17101,SE,"War, Action, Drama, Scifi, Thriller"
tm1191224,365 Days: This Day,Movie,2022,Others,111,0,2.5,10739,PL,"Romance, Drama"
tm1014947,Against The Ice,Movie,2022,Others,102,0,6.5,18057,"DK, IS","Drama, History"
tm1185360,Return To Space,Movie,2022,Others,128,0,7.3,3270,US,Documentation
tm1165983,The Weekend Away,Movie,2022,Others,91,0,5.6,20207,GB,"Thriller, Crime, Drama"
tm857461,Gangubai Kathiawadi,Movie,2022,Others,157,0,7,44045,IN,"Drama, Crime"
tm1120855,Along For The Ride,Movie,2022,Others,106,0,6,1432,US,"Romance, Drama"
tm1166288,Rescued By Ruby,Movie,2022,Others,93,0,7.1,6417,CA,"Drama, Family"
tm1166020,The Takedown,Movie,2022,Others,119,0,5.7,1768,FR,"Crime, Drama, Action, Comedy"
tm983784,Coming Home In The Dark,Movie,2021,Others,93,0,5.7,4049,NZ,"Horror, Thriller"
tm1150385,The Tinder Swindler,Movie,2022,Others,114,0,7.2,57606,GB,"Crime, Documentation"
tm1182144,Dancing On Glass,Movie,2022,Others,137,0,5.5,585,ES,"Drama, Thriller"
tm1110527,Captain Nova,Movie,2021,Others,86,0,5.5,960,NL,"Scifi, Family"
tm1172600,11m,Movie,2022,Others,92,0,7,796,ES,Documentation
tm1046026,The Trip,Movie,2021,Others,113,0,6.9,19706,NO,"Comedy, Thriller, Horror, Action"
tm1119272,14 Peaks: Nothing Is Impossible,Movie,2021,Others,101,0,7.8,22858,US,"Documentation, Sport"
tm347095,Oxygen,Movie,2021,Others,100,0,6.5,36803,"FR, US","Horror, Scifi, Thriller, Fantasy, Drama"
tm855839,The Shadow In My Eye,Movie,2021,Others,107,0,7.3,8270,DK,"Drama, History, War"
tm1048678,Like A Rolling Stone: The Life & Times Of Ben Fong-Torres,Movie,2021,Others,102,0,7.9,19,US,Documentation
tm859005,Today We Fix The World,Movie,2022,Others,113,0,6.2,782,AR,"Drama, Comedy"
tm525645,Fear Street: Part One - 1994,Movie,2021,Others,107,0,6.2,74672,US,"Horror, Drama"
tm1002815,Nightbooks,Movie,2021,Others,103,0,5.7,8278,"CA, US","Fantasy, Horror, Family"
tm817075,Furioza,Movie,2021,Others,139,0,6.2,3383,PL,"Action, Crime, Drama"
tm1188819,Rumspringa - Ein Amish In Berlin,Movie,2022,Others,102,0,5.3,257,DE,"Drama, Comedy"
tm1146393,All Hail,Movie,2022,Others,118,0,5.6,2840,AR,"Comedy, Drama"
tm1000619,Radhe Shyam,Movie,2022,Others,138,0,6.9,21328,IN,"Romance, Drama"
tm1187913,Honeymoon With My Mother,Movie,2022,Others,110,0,5.8,1503,ES,Comedy
tm1185388,The Turning Point,Movie,2021,Others,98,0,7,9,IT,"Drama, Crime"
tm1046627,Hypnotic,Movie,2021,Others,88,0,5.3,14887,CA,"Horror, Drama, Thriller"
tm810504,Yaksha: Ruthless Operations,Movie,2022,Others,125,0,6.2,2486,KR,"Action, Thriller, Crime"
tm1185506,The Taming Of The Shrewd,Movie,2022,Others,112,0,4.6,630,PL,"Romance, Comedy"
tm1075215,Aftermath,Movie,2021,Others,114,0,5.3,15125,US,"Horror, Thriller, Drama"
tm1003034,The Witcher: Nightmare Of The Wolf,Movie,2021,Others,83,0,7.2,41508,"PL, KR, US","Fantasy, Scifi, Animation, Action, Drama"
tm1110150,There'S Someone Inside Your House,Movie,2021,Others,86,0,4.8,14421,US,"Thriller, Horror"
tm1027081,Blood Red Sky,Movie,2021,Others,121,0,6.1,44006,"GB, DE","Fantasy, Horror, Thriller, Action"
tm974195,The Fable: The Killer Who Doesn'T Kill,Movie,2021,Others,132,0,6.8,1282,JP,"Comedy, Action, Thriller"
tm999817,Green Snake,Movie,2021,Others,131,0,6.8,2181,CN,"Fantasy, Animation, Action"
tm1151272,Beast,Movie,2022,Others,162,0,6.8,19332,IN,"Thriller, Comedy, Crime, Action"
tm1005109,Kingdom: Ashin Of The North,Movie,2021,Others,92,0,7.2,4890,KR,"Action, Drama, Fantasy, Horror, Thriller"
tm1141594,Brazen,Movie,2022,Others,94,0,4,11224,US,"Thriller, Crime, Drama, Romance"
tm1020820,Night Teeth,Movie,2021,Others,107,0,5.6,16890,"GB, US","Comedy, Action, Crime, Drama, Fantasy, Horror, Thriller"
tm1198745,Marmaduke,Movie,2022,Others,88,0,3,276,"CA, US","Comedy, Animation"
tm1093099,Love Hard,Movie,2021,Others,104,0,6.3,48521,US,"Comedy, Romance"
tm833216,Things Heard & Seen,Movie,2021,Others,121,0,5.3,29915,US,"Horror, Thriller, Drama"
tm1064532,Deep,Movie,2021,Others,101,0,4.8,1380,TH,"Scifi, Thriller, Drama"
tm981945,The Last Letter From Your Lover,Movie,2021,Others,110,0,6.6,16302,"GB, CA","Romance, Drama"
tm465421,The Pirates: The Last Royal Treasure,Movie,2022,Others,126,0,6,2882,KR,"Action, Comedy"
tm863351,The God Committee,Movie,2021,Others,98,0,5.8,3761,US,"Drama, Thriller"
tm1018890,Seaspiracy,Movie,2021,Others,80,0,8.1,29604,US,Documentation
tm1104532,Britney Vs. Spears,Movie,2021,Others,93,0,6.4,6612,US,"Documentation, Music"
tm1138870,Badhaai Do,Movie,2022,Others,147,0,7.3,15032,IN,"Comedy, Drama, Crime"
tm473502,83,Movie,2021,Others,163,0,7.4,23781,IN,"Drama, History, Sport"
tm1108621,Yara,Movie,2021,Others,95,0,6.2,4205,IT,"Drama, Crime, Thriller"
tm1025493,Dasvi,Movie,2022,Others,125,0,8,13140,IN,"Drama, Comedy"
tm922429,The Block Island Sound,Movie,2021,Others,103,0,5.3,7558,US,"Horror, Scifi, Thriller"
tm1183542,Mishan Impossible,Movie,2022,Others,129,0,6.7,321,IN,"Thriller, Action, Comedy, Drama"
tm1042481,Riverdance: The Animated Adventure,Movie,2021,Others,86,0,5.5,1700,CA,"Fantasy, Comedy, Animation"
tm1177856,Without Saying Goodbye,Movie,2022,Others,96,0,5.7,2125,"PE, ES","Romance, Comedy"
tm1045741,Blue Miracle,Movie,2021,Others,95,0,6.6,6432,"MX, US","Drama, Family"
tm1132176,Jimmy Carr: His Dark Material,Movie,2021,Others,59,0,7.1,4274,GB,Comedy
tm1141923,The Royal Treatment,Movie,2022,Others,96,0,5.2,8127,US,"Romance, Comedy, Family"
tm1102868,Nobody Sleeps In The Woods Tonight 2,Movie,2021,Others,97,0,3.9,3436,PL,"Horror, Thriller, Comedy"
tm881587,"Vengeance Is Mine, All Others Pay Cash",Movie,2021,Others,114,0,7.1,464,ID,"Drama, Comedy, Romance, Action"
tm1110389,Single All The Way,Movie,2021,Others,99,0,6.1,14862,CA,"Comedy, Drama, Romance"
tm1003261,Nate Bargatze: The Greatest Average American,Movie,2021,Others,60,0,7.3,1295,US,Comedy
tm1086874,Minnal Murali,Movie,2021,Others,158,0,8.1,24681,IN,"Action, Comedy, Drama, Fantasy, Scifi"
tm166973,Mixtape,Movie,2021,Others,94,0,6.6,3000,US,"Comedy, Drama, Family, Romance"
tm1134006,Death To 2021,Movie,2021,Others,60,0,6.3,14315,"GB, US",Comedy
tm1131061,Hilda And The Mountain King,Movie,2021,Others,84,0,7.7,2146,"CA, GB","Fantasy, Animation, Comedy, Drama, Family"
tm1162608,40 Years Young,Movie,2022,Others,81,0,4.2,215,MX,Comedy
tm1120902,The Privilege,Movie,2022,Others,107,0,4.6,3900,DE,"Scifi, Thriller, Drama, Horror"
tm1144897,My Father'S Violin,Movie,2022,Others,112,0,6.4,3049,TR,Drama
tm863919,Extinct,Movie,2021,Others,85,0,5.4,2393,"US, CA, CN","Comedy, Family, Animation"
tm1087932,Prey,Movie,2021,Others,87,0,4.3,7084,DE,"Drama, Thriller"
tm1074764,Shiny_Flakes: The Teenage Drug Lord,Movie,2021,Others,96,0,7.3,4529,DE,"Crime, Documentation"
tm1106212,Photocopier,Movie,2021,Others,130,0,6.8,2815,ID,"Drama, Thriller, Crime"
tm1150256,Tall Girl 2,Movie,2022,Others,97,0,4.7,3916,US,"Romance, Comedy, Drama, Family"
tm1087956,Afterlife Of The Party,Movie,2021,Others,109,0,5.7,8223,US,"Fantasy, Drama, Romance, Comedy"
tm1127479,Cobalt Blue,Movie,2022,Others,112,0,6.7,952,IN,"Drama, Romance"
tm1003725,A Castle For Christmas,Movie,2021,Others,98,0,5.5,11727,"US, GB","Romance, Comedy, Drama, Family"
tm1166015,The Invisible Thread,Movie,2022,Others,109,0,6.6,1432,IT,"Drama, Comedy, Family"
tm963182,Trollhunters: Rise Of The Titans,Movie,2021,Others,104,0,6.7,4614,US,"Comedy, Drama, Family, Fantasy, Animation, Action"
tm1083068,Operation Hyacinth,Movie,2021,Others,112,0,6.7,2802,PL,"Crime, Drama, Thriller"
tm1102891,Grudge,Movie,2021,Others,104,0,5.5,4185,TR,"Thriller, Crime, Drama"
tm1137862,Four To Dinner,Movie,2022,Others,104,0,6.3,2913,IT,"Comedy, Romance"
tm813372,Etharkkum Thunindhavan,Movie,2022,Others,151,0,7.2,9968,IN,"Action, Crime, Drama, Thriller"
tm972519,Don'T Kill Me,Movie,2021,Others,90,0,4.3,1611,IT,"Romance, Fantasy, Horror"
tm998858,Brian Regan: On The Rocks,Movie,2021,Others,58,0,6.9,601,US,Comedy
tm1031976,Dhamaka,Movie,2021,Others,104,0,7.5,39620,IN,"Thriller, Crime, Drama, Action"
tm872496,Autumn Girl,Movie,2021,Others,105,0,5.4,486,PL,"Drama, Romance"
tm872108,A Week Away,Movie,2021,Others,94,0,5.7,4465,US,"Drama, Family, Romance"
tm985550,Crazy About Her,Movie,2021,Others,102,0,6.6,5435,ES,"Comedy, Romance"
tm948681,Below Zero,Movie,2021,Others,106,0,6.2,18840,ES,"Action, Crime, Horror, Thriller, Drama"
tm1109843,Meenakshi Sundareshwar,Movie,2021,Others,141,0,7.4,17141,IN,"Comedy, Romance"
tm998726,Sentinelle,Movie,2021,Others,80,0,4.7,7726,FR,"Drama, Thriller, Action, Crime"
tm1179176,"Michela Giraud: The Truth, I Swear!",Movie,2022,Others,60,0,5.5,54,IT,"Comedy, Documentation"
tm1040671,Marilyn'S Eyes,Movie,2021,Others,110,0,6.6,1215,IT,"Comedy, Drama"
tm996010,Still Out Of My League,Movie,2021,Others,113,0,5.4,729,IT,"Comedy, Romance, Drama"
tm1171107,Surviving Paradise: A Family Tale,Movie,2022,Others,78,0,7.5,551,"US, GB",Documentation
tm1038355,The Last Mercenary,Movie,2021,Others,110,0,5.3,8276,FR,"Comedy, Action, Crime, Thriller"
tm1099969,Angeliena,Movie,2021,Others,95,0,7.7,1156,ZA,"Drama, Comedy"
tm1041543,Breaking Boundaries: The Science Of Our Planet,Movie,2021,Others,73,0,7.8,2534,US,Documentation
tm945448,Vicky And Her Mystery,Movie,2021,Others,84,0,6.4,1789,FR,"Drama, European"
tm949382,Looop Lapeta,Movie,2022,Others,131,0,5.1,4170,IN,"Comedy, Crime, Romance, Thriller, Action"
tm421437,Anne+,Movie,2021,Others,94,0,6.1,1295,NL,"Drama, Romance"
tm466544,Sooryavanshi,Movie,2021,Others,145,0,6.5,75199,IN,"Action, Crime, Thriller"
tm1119136,Game Changer,Movie,2021,Others,102,0,4.4,109,TH,"Crime, Drama, Romance, Thriller, Comedy"
tm1147890,The Hand Of God: Through The Eyes Of Sorrentino,Movie,2021,Others,8,0,7,7,IT,Documentation
tm1098514,The Falls,Movie,2021,Others,129,0,7,1413,TW,Drama
tm1000599,The Last Forest,Movie,2021,Others,74,0,7.3,385,BR,"Drama, Documentation"
tm1104252,Escape The Undertaker,Movie,2021,Others,31,0,4.3,394,US,Horror
tm1119015,Love Like The Falling Petals,Movie,2022,Others,128,0,6.2,350,JP,"Romance, Drama"
tm1143058,How I Fell In Love With A Gangster,Movie,2022,Others,179,0,6,2152,PL,"Drama, Crime"
tm454879,Major Grom: Plague Doctor,Movie,2021,Others,136,0,6.3,11715,RU,"Action, Crime"
tm996040,Forever Out Of My League,Movie,2022,Others,104,0,5.2,368,IT,"Romance, Comedy, Drama"
tm982887,The Minimalists: Less Is Now,Movie,2021,Others,53,0,5.9,4027,US,Documentation
tm998033,Doctor,Movie,2021,Others,150,0,7.6,14590,IN,"Thriller, Comedy, Crime, Action"
tm983730,Amy Tan: Unintended Memoir,Movie,2021,Others,101,0,7.7,307,US,Documentation
tm1143258,Hey! Sinamika,Movie,2022,Others,149,0,6.1,2759,IN,"Drama, Romance"
tm1111616,David And The Elves,Movie,2021,Others,106,0,5.2,687,PL,"Fantasy, Comedy, Family"
tm1011188,Meskina,Movie,2021,Others,98,0,5.6,826,NL,"Comedy, Romance"
tm1178876,Battle: Freestyle,Movie,2022,Others,88,0,4.3,313,NO,"Romance, Drama, Music"
tm1040337,Security,Movie,2021,Others,118,0,5,1935,IT,Thriller
tm979688,Homunculus,Movie,2021,Others,119,0,5.5,2632,JP,"Drama, Thriller, Fantasy"
tm1165118,Ufo,Movie,2022,Others,109,0,4.8,728,TR,"Drama, Romance, Documentation"
tm902870,7 Yards: The Chris Norton Story,Movie,2021,Others,93,0,7.8,258,US,Documentation
tm1179579,In Good Hands,Movie,2022,Others,104,0,5.6,2325,TR,"Drama, Family, Romance, Comedy"
tm960145,Spoiled Brats,Movie,2021,Others,95,0,6.1,5361,FR,Comedy
tm990835,The Girl On The Train,Movie,2021,Others,128,0,4.4,14348,IN,"Drama, Thriller, Crime"
tm1115392,Shyam Singha Roy,Movie,2021,Others,157,0,7.9,10903,IN,"Drama, Romance, Horror, Thriller"
tm1082359,Phil Wang: Philly Philly Wang Wang,Movie,2021,Others,63,0,6,561,GB,Comedy
tm1047190,The Phantom,Movie,2021,Others,81,0,6.4,709,"GB, US","Crime, Documentation"
tm1038857,Lady Boss: The Jackie Collins Story,Movie,2021,Others,96,0,6.8,383,"GB, US",Documentation
tm1115800,Theo Von: Regular People,Movie,2021,Others,61,0,5.1,729,US,Comedy
tm1023388,Madame Claude,Movie,2021,Others,112,0,5.4,3282,FR,"Drama, Crime, Romance"
tm816591,The Getaway King,Movie,2021,Others,100,0,6.8,973,PL,"Action, Comedy, Crime, Drama"
tm1065788,Last Summer,Movie,2021,Others,101,0,6.3,2774,TR,"Romance, Drama"
tm1130995,Jonas Brothers Family Roast,Movie,2021,Others,68,0,5.1,1579,US,"Music, Comedy"
tm979182,Red Dot,Movie,2021,Others,86,0,5.5,13156,SE,"Horror, Thriller, Drama"
tm1092309,We Couldn'T Become Adults,Movie,2021,Others,124,0,6.5,655,JP,"Drama, Romance"
tm1031186,Heroes: Silence And Rock & Roll,Movie,2021,Others,95,0,7.5,641,ES,"Music, Documentation"
tm1017664,Baggio: The Divine Ponytail,Movie,2021,Others,91,0,6.1,4296,IT,"Drama, Sport"
tm963023,Chandigarh Kare Aashiqui,Movie,2021,Others,117,0,6.9,12303,IN,"Crime, Drama, Romance, Comedy"
tm1022912,One,Movie,2021,Others,151,0,6.5,2672,IN,"Drama, Thriller"
tm1130275,Mo Amer: Mohammed In Texas,Movie,2021,Others,64,0,6.5,568,US,Comedy
tm886188,Caught By A Wave,Movie,2021,Others,99,0,5.7,1265,IT,"Romance, Drama, Sport"
tm904862,Just Say Yes,Movie,2021,Others,97,0,4.5,1910,NL,"Romance, Comedy"
tm1120937,Montford: The Chickasaw Rancher,Movie,2021,Others,96,0,6.7,681,US,"Drama, Western, History"
tm1118822,Sex: Unzipped,Movie,2021,Others,59,0,2.5,395,US,"Comedy, Documentation"
tm867681,Haseen Dillruba,Movie,2021,Others,135,0,7,25771,IN,"Drama, Romance, Thriller, Crime"
tm1131895,Love Is Color Blind,Movie,2021,Others,115,0,8.3,465,PH,"Romance, Comedy"
tm958688,Love Me Instead,Movie,2021,Others,124,0,7,2472,TR,Drama
tm990972,The Last Paradiso,Movie,2021,Others,107,0,5.7,1302,IT,"Drama, Romance"
tm1013111,1000 Miles From Christmas,Movie,2021,Others,102,0,5.7,1483,ES,"Comedy, Romance, Family, Fantasy"
tm1039422,Nail Bomber: Manhunt,Movie,2021,Others,72,0,6.3,2086,GB,"Crime, Documentation, History"
tm1001267,Secret Magic Control Agency,Movie,2021,Others,104,0,6.2,3948,"RU, US","Fantasy, Comedy, Family, Animation"
tm876997,Most Eligible Bachelor,Movie,2021,Others,170,0,6.4,3125,IN,"Drama, Romance"
tm1102226,"My Brother, My Sister",Movie,2021,Others,110,0,6,882,IT,Drama
tm876083,Xtreme,Movie,2021,Others,111,0,5.8,4273,ES,"Thriller, Fantasy, Action, Crime, Drama"
tm1038364,Ghost Lab,Movie,2021,Others,117,0,5.2,1367,TH,"Horror, Thriller, Drama"
tm1116525,Just Short Of Perfect,Movie,2021,Others,94,0,5.3,952,BR,"Romance, Comedy"
tm1049265,My Wonderful Life,Movie,2021,Others,99,0,5.8,540,PL,"Drama, Romance, Comedy"
tm1152224,Love Tactics,Movie,2022,Others,97,0,5.1,3436,TR,Romance
tm1001095,Roohi,Movie,2021,Others,134,0,4.4,9912,IN,"Comedy, Horror"
tm1054462,The Land,Movie,2021,Others,103,0,6.1,444,PL,"Drama, Comedy"
tm986017,Gatao: The Last Stray,Movie,2021,Others,120,0,5.9,244,TW,"Crime, Action, Drama, Romance"
tm1027639,Annaatthe,Movie,2021,Others,163,0,4.6,9400,IN,"Drama, Action, Comedy"
tm1001619,Man In Love,Movie,2021,Others,115,0,6.9,1623,TW,"Romance, Drama"
tm1025318,Ajeeb Daastaans,Movie,2021,Others,142,0,6.7,5620,IN,"Drama, Romance"
tm954297,The Secret Diary Of An Exchange Student,Movie,2021,Others,96,0,5.3,868,BR,"Romance, Comedy"
tm1124066,Carlos Ballarta: False Prophet,Movie,2021,Others,63,0,6.5,116,MX,Comedy
tm1106551,One Night In Paris,Movie,2021,Others,64,0,4.4,74,FR,Comedy
tm1095880,You Vs. Wild: Out Cold,Movie,2021,Others,25,0,5.3,102,US,Action
tm1031499,Get The Grift,Movie,2021,Others,94,0,5.3,722,BR,"Crime, Comedy"
tm1029279,Dolly Parton: A Musicares Tribute,Movie,2021,Others,55,0,6.6,226,US,"Music, Documentation"
tm919869,And Tomorrow The Entire World,Movie,2021,Others,111,0,6,3095,"DE, FR","Crime, Romance, Drama"
tm1000185,Squared Love,Movie,2021,Others,102,0,5,3059,PL,"Romance, Comedy"
tm1020293,Dearest Boy,Movie,2021,Others,90,0,6.1,240,SA,"Comedy, Drama"
tm942277,Accomplice,Movie,2021,Others,52,0,7.2,361,"IL, US",Documentation
tm981676,Double Dad,Movie,2021,Others,103,0,5.6,1262,BR,"Drama, Comedy, Family"
tm1037687,Dancing Queens,Movie,2021,Others,110,0,5.6,1672,SE,"Comedy, Drama"
tm1033803,Searching For Sheela,Movie,2021,Others,58,0,4.2,1327,IN,"Documentation, Crime"
tm1087383,Jj+E,Movie,2021,Others,90,0,5.3,1658,SE,"Drama, Romance"
tm988879,Tony Parker: The Final Shot,Movie,2021,Others,98,0,6.8,1364,FR,"Documentation, Sport"
tm1068777,Bankrolled,Movie,2021,Others,97,0,4,306,MX,Comedy
tm983466,"Crack: Cocaine, Corruption & Conspiracy",Movie,2021,Others,89,0,6.7,3260,US,"Documentation, Crime, History"
tm1064988,Zero To Hero,Movie,2021,Others,102,0,6.6,792,HK,"Drama, Sport"
tm1028026,Irul,Movie,2021,Others,91,0,5.8,3021,IN,Thriller
tm1053409,Happiness Ever After,Movie,2021,Others,99,0,4.2,153,ZA,"Drama, Romance"
tm1019865,Wild Dog,Movie,2021,Others,122,0,6.2,2248,IN,"Thriller, Action, Crime"
tm1024062,Nayattu,Movie,2021,Others,124,0,8.1,6780,IN,"Drama, Thriller, Crime"
tm1038096,Carnaval,Movie,2021,Others,94,0,3.9,885,BR,Comedy
tm989502,Wish You,Movie,2021,Others,101,0,6.4,804,KR,"Drama, Romance, Music"
tm1030241,Kurup,Movie,2021,Others,155,0,7.4,11582,IN,"Crime, Thriller"
tm1024535,The Guardian,Movie,2021,Others,127,0,5.7,319,VN,"Horror, Music, Thriller, Crime, Drama"
tm1068692,Emicida Amarelo Live In Sao Paulo,Movie,2021,Others,99,0,7.5,43,BR,"Documentation, Music"
tm1127511,Only You,Movie,2021,Others,110,0,6.5,64,PH,"Comedy, Drama"
tm996996,The Misadventures Of Hedi And Cokeman,Movie,2021,Others,99,0,4.4,624,FR,"Action, Crime, Comedy"
tm462311,Latte And The Magic Waterstone,Movie,2022,Others,89,0,5.6,938,"BE, DE","Comedy, Animation, Family, European"
tm1166429,Whindersson Nunes: My Own Show!,Movie,2022,Others,63,0,7.1,186,BR,"Comedy, Documentation"
tm1141663,Cem Yılmaz: Diamond Elite Platinum Plus,Movie,2021,Others,94,0,6.6,6680,TR,Comedy
tm1073555,Thimmarusu: Assignment Vali,Movie,2021,Others,127,0,7.2,1473,IN,"Thriller, Crime, Drama"
tm1147041,Chief Daddy 2: Going For Broke,Movie,2021,Others,113,0,3,133,NG,Comedy
tm1102856,The Four Of Us,Movie,2021,Others,88,0,5.3,954,DE,"Comedy, Drama, Romance"
tm994923,"Our Lady Of San Juan, Four Centuries Of Miracles",Movie,2021,Others,122,0,6.1,79,MX,"Drama, History"
tm863829,Ali & Ratu Ratu Queens,Movie,2021,Others,100,0,7,1185,ID,"Drama, Comedy"
tm1068720,D.O.D.: Day Of Destiny,Movie,2021,Others,110,0,5,37,NG,"Scifi, Drama"
tm1049317,Upcoming Summer,Movie,2021,Others,115,0,6.7,439,CN,Drama
tm831387,What Happened To Mr Cha?,Movie,2021,Others,102,0,4.3,349,KR,"Comedy, Drama"
tm1059008,Lokillo,Movie,2021,Others,90,0,3.8,66,CO,Comedy
tm856634,Jagame Thandhiram,Movie,2021,Others,158,0,6,11596,"GB, IN","Crime, Comedy, Drama, Thriller, Action"
tm1064193,Private Network: Who Killed Manuel Buendía?,Movie,2021,Others,100,0,6.8,220,MX,"Documentation, History, Crime"
tm1110241,Kaaval,Movie,2021,Others,148,0,5.4,1462,IN,"Thriller, Action"
tm1043655,One Lagos Night,Movie,2021,Others,103,0,6.9,15,NG,"Comedy, Crime"
tm1015884,African America,Movie,2021,Others,96,0,5.2,63,ZA,Drama
tm1121098,Will You Marry?,Movie,2021,Others,86,0,4.9,56,PH,"Romance, Drama"
tm1067260,Tughlaq Durbar,Movie,2021,Others,145,0,5.4,1566,IN,"Comedy, Drama, Thriller"
tm959213,My Amanda,Movie,2021,Others,89,0,5.6,301,PH,"Drama, Romance"
tm918777,Geez & Ann,Movie,2021,Others,105,0,5,285,ID,"Romance, Drama"
tm886193,Laabam,Movie,2021,Others,144,0,3.4,777,IN,"Drama, Action"
tm987730,Tribhanga,Movie,2021,Others,95,0,6.2,2888,IN,"Drama, Family"
tm1045883,Trippin’ With The Kandasamys,Movie,2021,Others,93,0,5,366,ZA,"Romance, Comedy"
tm988613,Madam Chief Minister,Movie,2021,Others,123,0,4.8,1744,IN,Drama
tm998544,Here And There,Movie,2021,Others,98,0,6.6,48,PH,"Drama, Romance"
tm1091956,A Faraway Land,Movie,2021,Others,101,0,4.9,133,"PH, FO",Drama
tm1046969,Myriam Fares: The Journey,Movie,2021,Others,72,0,2.3,153,LB,"Documentation, Music"
tm1063339,Lee Su-Geun: The Sense Coach,Movie,2021,Others,45,0,4.1,38,KR,Comedy
tm1026043,Just In Time,Movie,2021,Others,92,0,7,43,KE,"Drama, Comedy, Family"
tm1080697,Binti,Movie,2021,Others,99,0,5.7,118,"TZ, GB",Drama
tm993616,The Tambour Of Retribution,Movie,2021,Others,92,0,6.9,966,SA,Drama
tm851599,Tersanjung: The Movie,Movie,2021,Others,114,0,5.8,205,ID,"Drama, Romance"
tm1040832,Mommy Issues,Movie,2021,Others,89,0,5.4,38,PH,Comedy
tm846586,Layla Majnun,Movie,2021,Others,119,0,6.1,272,ID,"Drama, Romance"
tm1106888,Meeting Point,Movie,2021,Others,90,0,4.2,423,TR,Drama
